"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.95444003426847e-26,0.257733448140422,0.394,0.2,4.67345700994276e-22,"preB","PRDX4"
2.46781630867971e-26,-0.381354320489647,0.138,0.373,5.90104235731493e-22,"preB","NCOA1"
2.83950550998994e-26,-0.494235909724498,0.013,0.213,6.78982557548794e-22,"preB","NFIA"
2.84637989475463e-26,-0.49182541975159,0.019,0.223,6.80626360433728e-22,"preB","RUNX2"
2.88682602797955e-26,0.32401059674247,0.756,0.58,6.9029783981047e-22,"preB","ATP5F1D"
3.16586505061608e-26,-0.44222381265038,0.057,0.278,7.57021650903316e-22,"preB","PDZD8"
3.62649944849553e-26,0.350501638841884,0.775,0.611,8.67168548124251e-22,"preB","DEK"
3.63204932613375e-26,0.277718354182116,0.447,0.243,8.68495634865103e-22,"preB","SNHG16"
3.80116257102731e-26,0.270337022408411,0.597,0.366,9.08933993984051e-22,"preB","SUMO1"
3.87941901311833e-26,-0.451447323851888,0.244,0.495,9.27646674416855e-22,"preB","PRKCB"
3.92365414338111e-26,0.293507325503222,0.456,0.253,9.38224178765291e-22,"preB","HSPB11"
3.99484457970063e-26,-0.426376679932578,0.015,0.216,9.55247235898015e-22,"preB","P2RY14"
4.26817675770239e-26,-0.391740299199304,0.049,0.265,1.0206064263018e-21,"preB","LSP1"
5.37729295941163e-26,-0.378593485189671,0.089,0.313,1.28581829245451e-21,"preB","RREB1"
5.52441953121853e-26,0.275948784656355,0.496,0.284,1.32099919830498e-21,"preB","METTL26"
5.55515963610547e-26,0.259523616442897,0.606,0.367,1.32834977218554e-21,"preB","SMARCA4"
7.10170408343171e-26,0.297685369959912,0.737,0.51,1.69815948043019e-21,"preB","ATP5F1C"
7.5145903857986e-26,0.31909724171753,0.555,0.335,1.79688885305216e-21,"preB","SMC4"
8.30244705713519e-26,0.307502113951097,0.75,0.55,1.98528114030217e-21,"preB","UBE2D3"
8.3154624169256e-26,-0.375487428896335,0.159,0.408,1.98839337313525e-21,"preB","ITPR1"
8.4532674961614e-26,0.471209865053486,0.511,0.317,2.02134532368211e-21,"preB","SNHG3"
9.43025025460512e-26,0.262197938022652,0.447,0.244,2.25496144088118e-21,"preB","KARS"
1.00698755048927e-25,0.251846240056073,0.422,0.223,2.40790863072993e-21,"preB","TRIM28"
1.19088730779686e-25,-0.376211444461291,0.248,0.482,2.84764973040384e-21,"preB","SH3BGRL"
1.26575842206932e-25,-0.449322446981712,0.002,0.194,3.02668153885215e-21,"preB","PBX1"
1.27324764975109e-25,-0.997674157930188,0,0.191,3.0445897800848e-21,"preB","XACT"
1.50959177334085e-25,-0.289482796881114,1,1,3.60973584841263e-21,"preB","RPS15"
1.57769342258607e-25,-0.391401394041908,0.081,0.3,3.77258051208781e-21,"preB","KIF13A"
1.59629158567405e-25,-0.318931849703149,0.002,0.193,3.81705243966378e-21,"preB","DNAH14"
1.99888695876214e-25,-0.419429479755201,0.341,0.567,4.77973849579204e-21,"preB","EXOC4"
2.35506548226685e-25,0.268393241743046,0.475,0.268,5.63143258119648e-21,"preB","NDUFB6"
2.57932332152558e-25,-0.319127159287538,0.078,0.304,6.16767792643196e-21,"preB","RALGAPA2"
2.98363748779896e-25,-0.503538792174377,0.443,0.623,7.13447396082488e-21,"preB","GYPC"
3.18351201636732e-25,-0.297371375609088,0.004,0.194,7.61241393353753e-21,"preB","MGLL"
3.54606167776577e-25,-0.386971518065111,0.182,0.408,8.47934268387352e-21,"preB","ESYT2"
4.52016481424151e-25,-0.295749983537834,0.006,0.197,1.08086181038143e-20,"preB","PRAM1"
5.1216751321904e-25,0.321225144249549,0.742,0.554,1.22469495760937e-20,"preB","YWHAE"
6.17575190476395e-25,0.279078366300373,0.803,0.597,1.47674579546716e-20,"preB","NDUFA13"
6.50638965890716e-25,0.27751298798569,0.379,0.186,1.55580789523788e-20,"preB","MKI67"
7.72561868452933e-25,-0.350344999921978,0.167,0.406,1.84734993984465e-20,"preB","FNIP1"
7.96332328892139e-25,0.292134722179322,0.739,0.523,1.90418986484688e-20,"preB","SKP1"
9.0615741170601e-25,0.297872962695972,0.661,0.437,2.16680360287141e-20,"preB","PRKDC"
9.35269406420106e-25,0.275118303166563,0.712,0.481,2.23641620463176e-20,"preB","NAA38"
1.13698670942961e-24,0.253459566632489,0.432,0.235,2.71876261958809e-20,"preB","MRPS16"
1.20028037411068e-24,-0.394363933469391,0.998,0.989,2.87011043057345e-20,"preB","RPL36"
1.21037815012284e-24,0.31188107386801,0.718,0.528,2.89425623257374e-20,"preB","SRRM1"
1.33141788078086e-24,-0.367752371380319,0.025,0.222,3.18368643652319e-20,"preB","CYTOR"
1.39286750864969e-24,-0.365945765320459,0.093,0.315,3.33062478668314e-20,"preB","LST1"
1.50756321657333e-24,-0.294626691075011,0.004,0.189,3.60488516347015e-20,"preB","SLCO3A1"
1.53579283919665e-24,0.262422964824053,0.439,0.242,3.67238783708703e-20,"preB","FIBP"
1.80235500750062e-24,-0.544862678497391,0.006,0.193,4.30979129393548e-20,"preB","ACSM3"
1.86927493880608e-24,-0.34349915453275,0.04,0.241,4.4698102336731e-20,"preB","NIBAN1"
2.20861694998648e-24,0.320549992970969,0.678,0.475,5.28124485080767e-20,"preB","APEX1"
2.68493406286033e-24,0.372645567256868,0.809,0.61,6.42021433111162e-20,"preB","NUCKS1"
2.74721906004832e-24,-0.367974914185823,0.04,0.239,6.56915021638754e-20,"preB","RFX2"
2.89630146276546e-24,-0.435533625389433,0.339,0.556,6.92563605776476e-20,"preB","CDC42SE2"
3.47118575659686e-24,-0.303980711586472,0.044,0.245,8.30029938117441e-20,"preB","GNA15"
3.66324720338389e-24,0.28276018669606,0.676,0.455,8.75955671273156e-20,"preB","NSA2"
3.67811532263941e-24,0.580580713982813,0.79,0.635,8.79510935949535e-20,"preB","HMGB2"
3.74550157999145e-24,0.331672033891111,0.714,0.503,8.95624337807555e-20,"preB","SFPQ"
3.93689228590501e-24,-0.332412679352467,0.131,0.367,9.41389683405607e-20,"preB","XBP1"
4.01243283705342e-24,-0.34237133307236,0.051,0.256,9.59452939996213e-20,"preB","PIP4K2A"
4.36539324727159e-24,-0.544125276788734,0.485,0.65,1.04385283328758e-19,"preB","PLCB1"
4.45403987073546e-24,-0.408206454583986,0.138,0.357,1.06505001389026e-19,"preB","RELL1"
4.73156112755858e-24,-0.311816442032827,0.089,0.305,1.13141089682181e-19,"preB","NPC2"
4.93564689641418e-24,-0.330967026108818,0.112,0.329,1.18021188587056e-19,"preB","SPN"
5.02778284636656e-24,0.250664886576543,0.407,0.217,1.20224343422317e-19,"preB","NARF"
5.14569901493342e-24,-0.301787887655494,0.023,0.215,1.23043954845088e-19,"preB","LAPTM4B"
5.84789668810301e-24,-0.397693006063632,0.011,0.195,1.39834905605919e-19,"preB","LNCAROD"
8.40750760065914e-24,-0.284086528687024,0.021,0.21,2.01040321746961e-19,"preB","LEPROT"
8.77741183325194e-24,-0.329232716482767,0.025,0.216,2.0988547175672e-19,"preB","FAM13A"
9.25702222654734e-24,-0.330500821599786,0.064,0.269,2.213539154812e-19,"preB","TSC22D1"
9.34707354640267e-24,0.332544912574178,0.985,0.791,2.23507222641581e-19,"preB","CD74"
1.00619195047293e-23,-0.335183348696882,0.093,0.308,2.40600619197087e-19,"preB","TMOD3"
1.01790423945184e-23,-0.479342857818142,0.064,0.265,2.43401261737724e-19,"preB","INPP4B"
1.17919886995566e-23,0.289533122426404,0.684,0.479,2.81970033783797e-19,"preB","GDI2"
1.28494474662665e-23,-0.310165886971629,0.004,0.183,3.07255987813365e-19,"preB","PROM1"
1.47472818129754e-23,0.253470640952325,0.511,0.301,3.52637002711867e-19,"preB","FKBP3"
1.48027943431534e-23,0.264210963661071,0.54,0.328,3.53964418333485e-19,"preB","SNRNP70"
1.52471095696813e-23,-0.38390236255079,0.218,0.448,3.64588884030218e-19,"preB","PTPRC"
1.73666263550758e-23,-0.311715852767977,0.025,0.216,4.15270769402574e-19,"preB","ATXN1"
1.84328698380094e-23,0.277444099784217,0.979,0.955,4.40766783566481e-19,"preB","HNRNPA1"
2.1490496542126e-23,-0.440929272578824,0.254,0.468,5.13880753315318e-19,"preB","VAV3"
2.2681061801976e-23,-0.314280652220735,0.867,0.916,5.42349549808849e-19,"preB","SNHG6"
2.8035817200885e-23,0.264372549009921,0.951,0.869,6.70392460907561e-19,"preB","OAZ1"
2.97174543564285e-23,-0.377071102799963,0.089,0.3,7.10603768570919e-19,"preB","RAP1GAP2"
3.24746105596512e-23,-0.355645207325091,0.284,0.496,7.76532887702379e-19,"preB","RNASEK"
3.87504854344922e-23,-0.370380474217451,0.121,0.335,9.26601607709579e-19,"preB","SBF2"
4.10132908802679e-23,0.287178393668181,0.612,0.404,9.80709811528965e-19,"preB","ATP5PB"
5.4462653742186e-23,-0.378776220881373,0.07,0.273,1.30231097628315e-18,"preB","AC008014.1"
6.06966145048864e-23,0.273724135253404,0.858,0.699,1.45137744604084e-18,"preB","MZT2B"
6.36222077290987e-23,0.274826613564594,0.542,0.338,1.52133423121821e-18,"preB","SNRPB2"
6.67510741231948e-23,0.305485593623364,0.559,0.349,1.59615168443383e-18,"preB","CALM3"
7.97829837812861e-23,-0.309116210020528,0.042,0.236,1.90777070817811e-18,"preB","PLXNC1"
7.9957085755557e-23,-0.34666606227278,0.144,0.367,1.91193383458688e-18,"preB","DOCK10"
9.48396054873438e-23,0.284912684542007,0.68,0.478,2.26780464641336e-18,"preB","EIF4B"
9.73233520413429e-23,-0.425766592932505,0.178,0.391,2.32719599401259e-18,"preB","ATP2B1"
9.81122839579669e-23,-0.29425217419779,0.034,0.226,2.3460609340029e-18,"preB","FAM117A"
1.11576448685184e-22,-0.275618488509611,0,0.17,2.66801604096012e-18,"preB","TFPI"
1.41687319755128e-22,0.274871992566119,0.585,0.373,3.38802718998461e-18,"preB","ANP32A"
1.50351571612841e-22,-0.356995894260381,0.157,0.373,3.59520678040626e-18,"preB","MYB"
1.51714508958983e-22,-0.273812973211068,0.182,0.415,3.6277973382272e-18,"preB","LYN"
2.29362463323457e-22,-0.339018804373632,0.004,0.175,5.48451522299051e-18,"preB","LINC01122"
2.36899297180628e-22,0.265080248865194,0.557,0.344,5.66473599418318e-18,"preB","CMSS1"
2.59494887406955e-22,0.252542756897426,0.396,0.218,6.2050417476751e-18,"preB","PDCD2"
3.08592402548613e-22,-0.411395954982332,0.373,0.573,7.37906152974244e-18,"preB","TNRC6B"
3.18409390414696e-22,-0.360942486138561,0.235,0.458,7.61380534359622e-18,"preB","PNRC1"
4.18007625959323e-22,-0.29214356257965,0.106,0.314,9.99539835193934e-18,"preB","SPINT2"
4.23323938218662e-22,-0.299776788898721,0.006,0.177,1.01225220106846e-17,"preB","MIR99AHG"
4.4235740211055e-22,-0.649795247136941,0.006,0.176,1.05776501992675e-17,"preB","CTSG"
5.09512643000008e-22,-0.309412547053714,0.004,0.173,1.21834663194162e-17,"preB","DEPTOR"
5.93862093452416e-22,-0.357458299973406,0.189,0.402,1.42004303786342e-17,"preB","ZMYM2"
7.29472395927864e-22,-0.29423199844483,0.076,0.277,1.74431439314271e-17,"preB","SKAP2"
7.4061414273674e-22,0.273433533878914,0.706,0.507,1.77095653811209e-17,"preB","KHDRBS1"
7.70584728833774e-22,0.284544714136829,0.686,0.476,1.84262220358732e-17,"preB","RBMX"
7.86956528418109e-22,-0.307564629669897,0.068,0.262,1.88177045075338e-17,"preB","ATP2B4"
8.15996966914227e-22,-0.30562218979392,0.085,0.287,1.9512119472853e-17,"preB","STAT3"
9.64151498488421e-22,-0.295448792309908,0.057,0.247,2.30547906318551e-17,"preB","IRAK3"
9.91118929004347e-22,0.272169004548533,0.553,0.358,2.36996358303519e-17,"preB","CSNK2B"
1.1052404829437e-21,-0.427580109708104,0.324,0.529,2.64285104281498e-17,"preB","SPIDR"
1.12458988185962e-21,0.255706048609472,0.426,0.242,2.68911932550272e-17,"preB","IARS"
1.34408584644473e-21,-0.599688741443497,0.11,0.302,3.21397807601864e-17,"preB","PHTF1"
1.44841348499891e-21,0.250608075035399,0.894,0.745,3.46344632532939e-17,"preB","COX6B1"
1.50086364790129e-21,-0.361443897028645,0.044,0.229,3.58886515486156e-17,"preB","BAALC"
1.61678262562491e-21,-0.304491864072682,0.025,0.205,3.86605061439429e-17,"preB","PRKN"
1.75419502542956e-21,-0.304033849148987,0.102,0.304,4.19463114480717e-17,"preB","MAPK14"
1.81247918488912e-21,-0.35162721076531,0.271,0.484,4.33400022690687e-17,"preB","BRAF"
2.14583250253975e-21,-0.31462250657544,0.114,0.319,5.13111468007305e-17,"preB","SYNGR1"
2.84310068284772e-21,-0.314628909265879,0.085,0.278,6.79842235282546e-17,"preB","ICAM3"
2.8596330117257e-21,-0.316744221374651,0.214,0.432,6.8379544576385e-17,"preB","ITM2B"
3.31397186349958e-21,-0.647443027643981,0.038,0.215,7.9243695200002e-17,"preB","LINC01374"
3.47980611709537e-21,-0.307839773130465,0.114,0.315,8.32091238719844e-17,"preB","GOLPH3"
3.71508624236742e-21,-0.272305354065445,0.047,0.232,8.88351422274898e-17,"preB","HEATR5B"
3.71879380489064e-21,-0.285260847018297,0.053,0.24,8.89237974625451e-17,"preB","USP32"
3.72754800184383e-21,0.362259891867106,0.547,0.351,8.91331278200897e-17,"preB","AC002454.1"
4.11419075625743e-21,-0.253212220062616,0.013,0.18,9.83785293636276e-17,"preB","GLIPR1"
4.94518640737659e-21,-0.418701798602671,0.085,0.278,1.18249297373189e-16,"preB","ADGRE5"
5.22950174723911e-21,0.290929164428904,0.782,0.631,1.25047845779982e-16,"preB","SELENOH"
5.34923732878799e-21,-0.384842224966127,0.261,0.463,1.27910963005979e-16,"preB","KAT6B"
5.89449621506307e-21,-0.382924804216067,0.292,0.503,1.40949193494588e-16,"preB","AKAP13"
7.04194130187238e-21,-0.312492951058973,0.087,0.278,1.68386900410372e-16,"preB","SIL1"
7.27898498543129e-21,0.281535988952514,0.699,0.513,1.74055088971633e-16,"preB","TRA2B"
8.20428621860733e-21,-0.329067137315151,0.106,0.304,1.96180892059338e-16,"preB","JUND"
9.25707895278832e-21,0.344178094842165,0.392,0.213,2.21355271919074e-16,"preB","CENPF"
1.01323462506422e-20,-0.306596203469662,0.011,0.174,2.42284663545356e-16,"preB","TXK"
1.30477672241207e-20,-0.306097544208895,0.068,0.255,3.11998209863174e-16,"preB","PIK3CB"
1.66003797153327e-20,-0.26386891034219,0.055,0.238,3.96948279753035e-16,"preB","NDFIP1"
1.70444748581427e-20,-0.307098271516467,0.089,0.279,4.07567482807909e-16,"preB","SORL1"
1.72698237976172e-20,0.254703133033962,0.653,0.45,4.12956026648622e-16,"preB","RAC1"
1.7519960726871e-20,-0.328683325716318,0.159,0.359,4.1893730090094e-16,"preB","ARID2"
1.80173371954803e-20,-0.424848124629546,0.023,0.194,4.30830567018324e-16,"preB","BLVRB"
1.80173872820811e-20,0.257757591954967,0.564,0.36,4.30831764689124e-16,"preB","EIF5"
2.00708101880653e-20,-0.358334441060541,0.561,0.717,4.79933213217017e-16,"preB","SRSF5"
2.09407514228511e-20,0.26617794411825,0.693,0.497,5.00735248023215e-16,"preB","NDUFA1"
2.30055216373012e-20,0.278857023221295,0.763,0.587,5.50108033391146e-16,"preB","SOD1"
2.54731218769394e-20,-0.309383755511405,0.042,0.218,6.09113290321376e-16,"preB","ABLIM1"
2.75245138661405e-20,-0.279387118391534,0.006,0.164,6.58166175567152e-16,"preB","SLC40A1"
2.8704380329702e-20,-1.53736808834063,0.011,0.171,6.86379142443835e-16,"preB","LYZ"
2.88896873317223e-20,-0.364600749965375,0.182,0.383,6.90810203476143e-16,"preB","AKT3"
3.18856418356506e-20,0.287244910579107,0.517,0.328,7.62449467574076e-16,"preB","DNAJA1"
3.27691033759585e-20,0.25883252407157,0.761,0.59,7.8357479992592e-16,"preB","ARL6IP4"
3.67535918230561e-20,0.259058465284367,0.282,0.137,8.78851887672918e-16,"preB","ISG20"
3.76734711701184e-20,-0.314218460826277,0.091,0.279,9.0084804261987e-16,"preB","NEK7"
3.7812515635321e-20,-0.284506524666763,0.091,0.281,9.04172873871796e-16,"preB","IRF2BP2"
4.33258989367901e-20,-0.39213725718607,0.347,0.541,1.03600889537652e-15,"preB","ZFAND3"
4.50363877108449e-20,-0.374079210743513,0.186,0.385,1.07691010294172e-15,"preB","UVRAG"
4.5664251994581e-20,-0.2971400977053,0.146,0.347,1.09192359369442e-15,"preB","ARFGEF1"
4.60758208805806e-20,-0.333689373740744,0.184,0.385,1.10176502889644e-15,"preB","BABAM2"
5.51090497648313e-20,-0.327842559319777,0.053,0.232,1.31776759797665e-15,"preB","SLC12A6"
6.84324398024993e-20,-0.377434714110701,0.231,0.436,1.63635650055736e-15,"preB","SYK"
7.10195815952945e-20,-0.368571001482212,0.002,0.155,1.69822023510668e-15,"preB","AJ009632.2"
8.21222467379917e-20,-0.289517527998782,0.119,0.312,1.96370716399886e-15,"preB","LYL1"
8.32366151176265e-20,-0.267132022621782,0.042,0.216,1.99035394069269e-15,"preB","KDM5B"
9.53107471198495e-20,-0.333874334339663,0.269,0.464,2.27907058512984e-15,"preB","PCM1"
1.03631802014489e-19,-0.278926664783495,0.057,0.235,2.47804364977047e-15,"preB","PRH1"
1.46257167555367e-19,-0.296275047070893,0.081,0.262,3.49730139058393e-15,"preB","FOXO3"
1.48116332891074e-19,-0.272956024180992,0.051,0.23,3.54175775209135e-15,"preB","MTRNR2L10"
1.54771124729796e-19,-0.264948506111171,0.04,0.21,3.70088713453888e-15,"preB","PCCA"
1.73947777152777e-19,-0.297092976684602,0.182,0.383,4.1594392472772e-15,"preB","NBDY"
1.83145461413379e-19,-0.280828418781246,0.049,0.221,4.37937427331671e-15,"preB","PECAM1"
2.23089292934177e-19,-0.314080284856675,0.106,0.291,5.33451117264204e-15,"preB","RPS6KA3"
2.2630715997136e-19,-0.323990308907347,0.14,0.332,5.41145680923515e-15,"preB","RFX3"
2.54307280562136e-19,-0.254275197466086,0.07,0.249,6.0809956928018e-15,"preB","SERPINB6"
2.8026803216548e-19,-0.28948511363273,0.055,0.235,6.70176918514095e-15,"preB","EMP3"
2.89708979463583e-19,-0.274954608582535,0.038,0.206,6.9275211169332e-15,"preB","LYST"
2.96186964316637e-19,-0.273097322188107,0.053,0.225,7.08242269073943e-15,"preB","BTD"
3.21847717610293e-19,-0.289583708857903,0.136,0.34,7.69602262349734e-15,"preB","MTRNR2L12"
3.94405909100108e-19,-0.290128089075753,0.1,0.284,9.43103409840179e-15,"preB","VAMP5"
4.89426716861705e-19,-0.268513401110178,0.017,0.172,1.17031716535971e-14,"preB","ITGA9"
4.93189328083798e-19,-0.321830103600022,0.117,0.304,1.17931432131398e-14,"preB","HDAC8"
5.10570843312616e-19,-0.257989004258511,0.011,0.162,1.22087700052913e-14,"preB","DOCK1"
5.55603695907243e-19,-0.287021850547249,0.114,0.303,1.3285595576534e-14,"preB","DDAH2"
5.75500701181846e-19,0.393797850154846,0.79,0.604,1.37613727666603e-14,"preB","AFF3"
5.79206496630378e-19,-0.385756773646337,0.922,0.928,1.38499857474256e-14,"preB","FTL"
5.92450574827032e-19,-0.270217584246152,0.011,0.161,1.4166678145264e-14,"preB","CABLES1"
6.09394918582212e-19,-0.284766288487385,0.975,0.961,1.45718512931379e-14,"preB","HINT1"
6.19908954142276e-19,-0.392683848936951,0.203,0.393,1.48232629114501e-14,"preB","SOS1"
7.67359051651963e-19,-0.297772465141117,0.049,0.217,1.83490896431017e-14,"preB","MALRD1"
7.69835315894276e-19,-0.284360299483811,0.083,0.261,1.84083020736639e-14,"preB","HIPK3"
7.76776415807694e-19,-0.355891620535243,0.165,0.351,1.85742776547936e-14,"preB","ZMYND8"
7.90065382969154e-19,-0.403744146546337,0.214,0.406,1.88920434375584e-14,"preB","ARL15"
8.02100500979673e-19,-0.356224422375035,0.123,0.307,1.91798271794259e-14,"preB","BCAS3"
8.33630330897348e-19,-0.255642391871561,0.008,0.157,1.99337684724174e-14,"preB","HMGA2"
8.64267667311648e-19,0.281527028373287,0.318,0.162,2.06663684607561e-14,"preB","TOP2A"
8.75317516131979e-19,-0.271228658106518,0.102,0.286,2.09305924457479e-14,"preB","CEP170"
8.89993435860947e-19,-0.350882594211934,0.32,0.506,2.1281523038307e-14,"preB","MACF1"
1.01044297078594e-18,-0.41097214369501,0.439,0.599,2.41617123174334e-14,"preB","FNBP1"
1.03262038403163e-18,-0.330023169488943,0.125,0.311,2.46920186229643e-14,"preB","SUPT3H"
1.24010433951282e-18,-0.334872341009888,0.002,0.146,2.96533749664305e-14,"preB","CRHBP"
1.37111864657118e-18,-0.319502380934173,0.042,0.204,3.27861890768101e-14,"preB","CDC42BPA"
1.41444961506724e-18,-0.281529842359069,0.097,0.278,3.38223191954878e-14,"preB","LRRFIP2"
1.41916116407355e-18,-0.256741484982016,0.074,0.25,3.39349817553268e-14,"preB","DENND5A"
1.42779101005747e-18,-0.336702352933736,0.167,0.358,3.41413386324943e-14,"preB","NFAT5"
1.55664745967922e-18,-0.350667644735706,0.462,0.629,3.72225540558494e-14,"preB","TBC1D5"
1.60278118354753e-18,-0.281005025241359,0.066,0.236,3.83257036609885e-14,"preB","LAIR1"
1.62016766464212e-18,-0.939704220518524,0.011,0.158,3.87414491969224e-14,"preB","AZU1"
1.8138416569077e-18,-0.258515133718324,0.017,0.169,4.33725816999769e-14,"preB","TNIK"
2.22331247455303e-18,-0.272844851342882,0.061,0.23,5.31638478915121e-14,"preB","CNST"
2.41743918115686e-18,-0.296200580913057,0.161,0.349,5.7805805699823e-14,"preB","FRYL"
2.50684662580217e-18,-0.259287829102026,0.053,0.22,5.99437165161814e-14,"preB","CCDC18-AS1"
2.99841190827346e-18,-0.275467555304379,0.004,0.146,7.1698025550635e-14,"preB","RBPMS"
3.15677647330101e-18,-0.277906735348603,0.123,0.307,7.54848390295737e-14,"preB","ITCH"
5.00900663057761e-18,0.332444900127946,0.35,0.196,1.19775366550372e-13,"preB","JUNB"
5.07823686705792e-18,-0.268104206102193,0.055,0.219,1.21430799965089e-13,"preB","IGF1R"
6.31031540830405e-18,0.281119058533958,0.629,0.468,1.50892262043367e-13,"preB","TIMM13"
6.86739063837379e-18,0.251974559525275,0.508,0.31,1.64213044944794e-13,"preB","MZB1"
6.99053276601738e-18,-0.334583870236396,0.21,0.397,1.67157619501008e-13,"preB","FOSB"
7.36295904059542e-18,-0.251548522440643,0.034,0.191,1.76063076578718e-13,"preB","MLLT3"
8.94613838666174e-18,-0.352175440437931,0.125,0.301,2.13920061101855e-13,"preB","RNF125"
8.96940385787798e-18,-0.254091540130286,0.061,0.228,2.14476385049578e-13,"preB","RPS6KC1"
9.94135278832442e-18,-0.329482811333193,0.369,0.547,2.37717627874413e-13,"preB","ASH1L"
1.06079718813913e-17,-0.371629187536967,0.218,0.395,2.53657823627829e-13,"preB","PIK3R1"
1.1144404490264e-17,0.29040039695846,0.824,0.651,2.66485000171192e-13,"preB","LRRFIP1"
1.12965751571819e-17,-0.317901112173611,0.403,0.566,2.70123705158533e-13,"preB","TALDO1"
1.1724433364033e-17,-0.295354706570873,0.218,0.411,2.80354650600757e-13,"preB","ANKRD12"
1.23465682332152e-17,-0.266978839519153,0.034,0.188,2.95231139592643e-13,"preB","MOB1B"
1.28558323470934e-17,-0.256985469981575,0.072,0.24,3.07408663083698e-13,"preB","DSTN"
1.29328397287054e-17,-0.252111735624981,0.087,0.267,3.09250063592805e-13,"preB","MTRNR2L8"
1.33991858250935e-17,-0.253489580804086,0,0.135,3.20401331449635e-13,"preB","PRKG2"
1.35422184823795e-17,-0.306529595975261,0.095,0.267,3.23821528350659e-13,"preB","PELI2"
1.36810982518048e-17,-0.34544681022522,0.157,0.334,3.27142421397157e-13,"preB","RFX7"
1.55879715434828e-17,-0.40743052056354,0.256,0.437,3.72739575547761e-13,"preB","BCL11A"
2.43672680369743e-17,-0.318660606891582,0.195,0.38,5.8267011330013e-13,"preB","NCOA2"
2.48880833676138e-17,-0.303666654444063,0.195,0.374,5.95123849486381e-13,"preB","MKLN1"
3.08016115660835e-17,-0.255003511062484,0.034,0.187,7.3652813576819e-13,"preB","UTY"
3.83871960092863e-17,-0.311785963411867,0.123,0.298,9.17914630974054e-13,"preB","ARHGAP26"
4.01440688125331e-17,-0.273710938905712,0.155,0.341,9.5992497344529e-13,"preB","NF1"
4.33237004668736e-17,-0.281859089527881,0.066,0.231,1.03595632556388e-12,"preB","AL050309.1"
4.9385177753462e-17,-0.289743283545939,0.032,0.18,1.18089837044078e-12,"preB","RHEX"
5.90159046501483e-17,-0.33127825617977,0.309,0.503,1.41118831199435e-12,"preB","EIF4G3"
8.26430298725465e-17,-0.45962241979971,0.004,0.136,1.97616013031233e-12,"preB","RYR3"
8.43494873328869e-17,-0.300324380933538,0.174,0.353,2.01696494110399e-12,"preB","FNDC3A"
9.62215843865467e-17,-0.256877221559818,0.072,0.233,2.30085052585111e-12,"preB","CDC14A"
1.104189261824e-16,0.261854527054331,0.513,0.346,2.64033736287356e-12,"preB","ATF4"
1.10429601001787e-16,-0.259784574231517,0.066,0.223,2.64059261915474e-12,"preB","ZNRF1"
1.27704952433312e-16,-0.324978011085039,0.146,0.318,3.05368082258536e-12,"preB","ITM2C"
1.62345099069114e-16,-0.343120361339207,0.28,0.45,3.88199600894066e-12,"preB","DIAPH2"
1.64666573433664e-16,-0.263580148852181,0.023,0.164,3.93750710394578e-12,"preB","AOAH"
1.66992537190176e-16,-0.297141124928218,0.197,0.374,3.9931255492915e-12,"preB","PICALM"
1.78396882477451e-16,-0.316195049852734,0.18,0.354,4.26582625380081e-12,"preB","MAPK8"
2.83421721875276e-16,-0.268600575481379,0.008,0.139,6.7771802134816e-12,"preB","TYROBP"
2.94623576980581e-16,-0.297650756973261,0.068,0.222,7.04503897275966e-12,"preB","NLK"
3.76866581317956e-16,-0.3695792915926,0.008,0.138,9.01163369247497e-12,"preB","CFD"
4.10165235343098e-16,-1.38351255202326,0.013,0.144,9.80787110752415e-12,"preB","ELANE"
5.5013946953673e-16,-0.254817543171758,0.112,0.279,1.31549349955623e-11,"preB","GSK3B"
5.98884295757752e-16,-0.302690094198277,0.191,0.364,1.43205212801594e-11,"preB","RPS6KA5"
6.30408253803883e-16,-0.252001009565231,0.153,0.327,1.50743221649585e-11,"preB","CLINT1"
7.44117579005224e-16,-0.351907566812382,0,0.122,1.77933395491729e-11,"preB","SLC24A3"
7.83592073769725e-16,-0.257817315708426,0.004,0.129,1.87372536679817e-11,"preB","RNASE2"
7.85974190195722e-16,-0.256300996230367,0.081,0.237,1.87942148359601e-11,"preB","TRPS1"
8.35785605798121e-16,-0.269034552350516,0.998,0.997,1.99853054058447e-11,"preB","MT-ND4"
1.00767026037143e-15,-0.377586189694561,0.102,0.259,2.40954112660015e-11,"preB","GAB1"
1.07572421994048e-15,-0.341680397019844,0.002,0.124,2.57227175472167e-11,"preB","AVP"
1.17823065120672e-15,-0.337329465552988,0.307,0.477,2.81738513316551e-11,"preB","ANKRD17"
1.90456579349319e-15,-0.304678371675387,0.265,0.437,4.55419772540092e-11,"preB","ERC1"
1.99982789422611e-15,-0.25516325389688,0.106,0.266,4.78198846067346e-11,"preB","TRIM24"
2.92767215750704e-15,-1.00626448852988,0.155,0.314,7.00064966303084e-11,"preB","DNTT"
3.52194473688838e-15,-0.256082552767066,0.104,0.261,8.4216742548475e-11,"preB","PHACTR2"
3.85628653218861e-15,-0.265044145999172,0.131,0.298,9.22115235576941e-11,"preB","EHBP1"
3.98911182531351e-15,-0.251315636998501,0.218,0.388,9.53876419668966e-11,"preB","NDUFS4"
6.67431277302492e-15,-0.316031316381723,0.061,0.203,1.59596167028572e-10,"preB","HOPX"
